Nome_Serie,Data_1_org_OPT,Data_2_org_OPT,Data_3_org_OPT,Data_4_org_OPT,Data_1_OPT,Data_2_OPT,Data_3_OPT,Data_4_OPT,ID_1_OPT,ID_2_OPT,ID_3_OPT,ID_4_OPT,Lat_Centro_OPT,Lon_Centro_OPT,MGRS_Tile_OPT,EPSG_OPT
EMSR479_1_15QVA_x423585_y2008095_S2L2A,2020-09-17T16:38:39.024000Z,2020-10-12T16:42:31.024000Z,2020-11-08T16:35:11.024000Z,2020-11-11T16:45:31.024000Z,2019-09-18,2019-10-03,2019-11-12,2019-11-12,COPERNICUS/S2_SR_HARMONIZED/20190918T164021_20190918T165527_T15QVA,COPERNICUS/S2_SR_HARMONIZED/20191003T164129_20191003T165242_T15QVA,COPERNICUS/S2_SR_HARMONIZED/20191112T164529_20191112T165426_T15QVA,COPERNICUS/S2_SR_HARMONIZED/20191112T164529_20191112T165426_T15QVA,18.149040227572907,-93.7103722334558,N/A,EPSG:32615
EMSR280_4_33VWH_x568675_y6746915_S2L2A,2018-03-18T10:20:19.027000Z,2018-04-12T10:20:21.026000Z,2018-04-22T10:20:31.026000Z,2018-05-15T10:30:21.024000Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.839891548888,16.286899430069084,N/A,EPSG:32633
EMSR203_3_15SVB_x465705_y4105595_S2L2A,2017-02-16T17:03:51.026000Z,2017-04-24T16:53:11.026000Z,2017-05-07T17:03:11.026000Z,2017-05-14T16:53:21.026000Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.0845824682784,-93.3715222435685,N/A,EPSG:32615
EMSR779_3_33PVN_x458325_y1250905_S2L2A,2024-10-09T09:20:31.024000Z,2024-10-29T09:21:11.024000Z,2024-11-23T09:22:19.024000Z,2024-11-28T09:23:31.024000Z,2023-10-10,2023-11-04,2023-11-19,2023-11-19,COPERNICUS/S2_SR_HARMONIZED/20231010T091819_20231010T092813_T33PVN,COPERNICUS/S2_SR_HARMONIZED/20231104T092141_20231104T093603_T33PVN,COPERNICUS/S2_SR_HARMONIZED/20231119T092159_20231119T093231_T33PVN,COPERNICUS/S2_SR_HARMONIZED/20231119T092159_20231119T093231_T33PVN,11.304101495168904,14.629802850778473,N/A,EPSG:32633
EMSR264_16_38KND_x521065_y7803005_S2L2A,2017-12-05T07:12:09.027000Z,2017-12-25T07:12:09.027000Z,2018-01-09T07:12:11.026000Z,2018-01-29T07:12:11.026000Z,NaN,2016-12-15,NaN,NaN,NaN,COPERNICUS/S2_SR_HARMONIZED/20161215T071212_20161215T071431_T38KND,NaN,NaN,-19.88048487566365,45.21340387184373,N/A,EPSG:32738
EMSR264_6_39KUA_x325625_y8082815_S2L2A,2017-11-07T07:02:31.026000Z,2017-12-07T07:02:31.026000Z,2018-01-06T07:02:31.026000Z,2018-01-16T07:02:31.026000Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-17.345044490171478,49.37095215651619,N/A,EPSG:32739
EMSR352_1_39RTQ_x843765_y3440995_S2L2A,2019-02-20T07:29:39.024000Z,2019-03-02T07:28:29.024000Z,2019-04-08T07:16:19.024000Z,2019-04-11T07:26:19.024000Z,NaN,2018-03-02,2018-04-13,2018-04-13,NaN,COPERNICUS/S2_SR_HARMONIZED/20180302T072821_20180302T073721_T39RTQ,COPERNICUS/S2_SR_HARMONIZED/20180413T071619_20180413T072008_T39RTQ,COPERNICUS/S2_SR_HARMONIZED/20180413T071619_20180413T072008_T39RTQ,31.04061495518637,48.614671117895085,N/A,EPSG:32639
EMSR728_5_32UPU_x698565_y5371005_S2L2A,2024-04-27T10:06:01.024000Z,2024-05-25T10:15:59.024000Z,2024-06-04T10:15:59.024000Z,2024-06-19T10:20:31.024000Z,2023-04-21,2023-05-28,2023-05-28,2023-06-20,COPERNICUS/S2_SR_HARMONIZED/20230421T101559_20230421T101820_T32UPU,COPERNICUS/S2_SR_HARMONIZED/20230528T100559_20230528T101423_T32UPU,COPERNICUS/S2_SR_HARMONIZED/20230528T100559_20230528T101423_T32UPU,COPERNICUS/S2_SR_HARMONIZED/20230620T101559_20230620T102203_T32UPU,48.44895406399005,11.702632415710958,N/A,EPSG:32632
EMSR165_7_31UDP_x454895_y5399435_S2L2A,2016-05-01T10:50:32.029000Z,2016-05-04T10:56:22.027000Z,2016-06-10T10:50:32.026000Z,2016-08-12T10:56:22.026000Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.7349185946899,2.403914485259781,N/A,EPSG:32631
EMSR203_4_15SVV_x400575_y3976345_S2L2A,2017-03-08T17:03:01.026000Z,2017-04-24T16:53:11.026000Z,2017-05-07T17:03:11.026000Z,2017-05-14T16:53:21.026000Z,NaN,NaN,2016-05-12,2016-05-12,NaN,NaN,COPERNICUS/S2_SR_HARMONIZED/20160512T170312_20160512T171144_T15SUV,COPERNICUS/S2_SR_HARMONIZED/20160512T170312_20160512T171144_T15SUV,35.91502377551833,-94.0878248858636,N/A,EPSG:32615
EMSR166_4_33UUP_x353195_y5344265_S2L2A,2016-04-29T10:10:32.029000Z,2016-05-06T10:00:32.027000Z,2016-06-05T10:00:32.027000Z,2016-06-18T10:10:32.026000Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.223428744596575,13.040560230023896,N/A,EPSG:32633
EMSR186_4_17RNL_x525245_y3030355_S2L2A,2016-07-20T16:05:12.026000Z,2016-08-22T15:59:02.026000Z,2016-10-08T16:05:12.026000Z,2016-11-10T16:05:02.026000Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.384753938518887,-80.73178391128779,N/A,EPSG:32617
EMSR192_18_32TLQ_x393035_y4982525_S2L2A,2016-09-29T10:20:22.026000Z,2016-10-29T10:21:32.026000Z,2016-12-01T10:34:12.026000Z,2016-12-08T10:24:22.026000Z,2015-09-25,NaN,2015-11-24,2015-12-17,COPERNICUS/S2_SR_HARMONIZED/20150925T102026_20150925T102659_T32TLQ,NaN,COPERNICUS/S2_SR_HARMONIZED/20151124T102342_20151124T102339_T32TLQ,COPERNICUS/S2_SR_HARMONIZED/20151217T103442_20151217T103436_T32TLQ,44.97682598239021,7.659557175266016,N/A,EPSG:32632
EMSR471_5_33UXP_x661075_y5353205_S2L2A,2020-09-09T09:50:31.024000Z,2020-10-04T09:50:39.024000Z,2020-10-17T10:00:29.024000Z,2020-10-22T10:00:51.024000Z,2019-08-31,2019-09-30,2019-10-15,2019-10-15,COPERNICUS/S2_SR_HARMONIZED/20190831T095039_20190831T095033_T33UXP,COPERNICUS/S2_SR_HARMONIZED/20190930T095029_20190930T095511_T33UXP,COPERNICUS/S2_SR_HARMONIZED/20191015T095031_20191015T095354_T33UXP,COPERNICUS/S2_SR_HARMONIZED/20191015T095031_20191015T095354_T33UXP,48.299720021981514,17.189175313519907,N/A,EPSG:32633
EMSR507_5_51LXK_x627055_y8975485_S2L2A,2021-02-17T02:04:49.024000Z,2021-03-24T02:04:41.024000Z,2021-04-08T02:04:39.024000Z,2021-04-28T02:04:39.024000Z,2020-02-13,2020-03-24,2020-03-29,2020-04-23,COPERNICUS/S2_SR_HARMONIZED/20200213T020439_20200213T020552_T51LXK,COPERNICUS/S2_SR_HARMONIZED/20200324T020449_20200324T020443_T51LXK,COPERNICUS/S2_SR_HARMONIZED/20200329T030441_20200329T020441_T51LXK,COPERNICUS/S2_SR_HARMONIZED/20200423T020439_20200423T020439_T51LXK,-9.27792500088734,124.16837751338858,N/A,EPSG:32751
EMSR554_1_56JLP_x304955_y6851775_S2L2A,2021-10-16T00:02:39.024000Z,2021-11-15T00:02:39.024000Z,2021-12-05T00:02:39.024000Z,2021-12-10T00:02:41.024000Z,2020-10-11,2020-11-05,2020-11-30,2020-11-30,COPERNICUS/S2_SR_HARMONIZED/20201011T000249_20201011T000244_T56JKP,COPERNICUS/S2_SR_HARMONIZED/20201105T000251_20201105T000245_T56JKP,COPERNICUS/S2_SR_HARMONIZED/20201130T000239_20201130T000239_T56JKP,COPERNICUS/S2_SR_HARMONIZED/20201130T000239_20201130T000239_T56JKP,-28.457692595063218,151.02103183717844,N/A,EPSG:32756
EMSR555_1_30TYL_x705785_y4589195_S2L2A,2021-10-25T11:01:31.024000Z,2021-11-19T11:02:49.024000Z,2021-12-16T10:53:49.024000Z,2022-01-18T11:02:59.025000Z,2020-10-30,2020-11-19,2020-12-21,2021-01-10,COPERNICUS/S2_SR_HARMONIZED/20201030T110211_20201030T110451_T30TXL,COPERNICUS/S2_SR_HARMONIZED/20201119T110341_20201119T110449_T30TXL,COPERNICUS/S2_SR_HARMONIZED/20201221T105349_20201221T105437_T31TBF,COPERNICUS/S2_SR_HARMONIZED/20210110T105329_20210110T105325_T30TXL,41.41616936488552,-0.5224236820376519,N/A,EPSG:32630
EMSR405_2_49PBR_x299185_y1524625_S2L2A,2019-09-30T03:05:39.024000Z,2019-10-10T03:06:29.024000Z,2019-11-14T03:10:01.024000Z,2019-11-19T03:10:19.024000Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.772667331731265,109.15433477565949,N/A,EPSG:32649
EMSR203_3_15SVA_x455325_y4069025_S2L2A,2017-03-08T17:03:01.026000Z,2017-04-24T16:53:11.026000Z,2017-05-07T17:03:11.026000Z,2017-05-14T16:53:21.026000Z,NaN,NaN,2016-05-12,2016-05-12,NaN,NaN,COPERNICUS/S2_SR_HARMONIZED/20160512T170312_20160512T171144_T15SVA,COPERNICUS/S2_SR_HARMONIZED/20160512T170312_20160512T171144_T15SVA,36.75450889262676,-93.48621130793693,N/A,EPSG:32615
EMSR424_3_38KPG_x691415_y8176715_S2L2A,2019-12-05T07:11:59.024000Z,2020-01-14T07:11:59.024000Z,2020-02-08T07:12:01.024000Z,2020-03-09T07:12:01.024000Z,NaN,2019-01-04,2019-02-13,2019-02-28,NaN,COPERNICUS/S2_SR_HARMONIZED/20190104T071201_20190104T071325_T38KPG,COPERNICUS/S2_SR_HARMONIZED/20190213T071201_20190213T071338_T38KPG,COPERNICUS/S2_SR_HARMONIZED/20190228T071209_20190228T071206_T38KPG,-16.495064234793986,46.80524339727932,N/A,EPSG:32738
EMSR629_2_42RVR_x479875_y3072915_S2L2A,2022-07-12T05:56:51.024000Z,2022-08-11T05:56:51.024000Z,2022-08-31T05:56:51.024000Z,2022-10-05T05:57:09.024000Z,2021-07-07,2021-08-06,2021-08-21,2021-10-05,COPERNICUS/S2_SR_HARMONIZED/20210707T055641_20210707T061006_T42RVR,COPERNICUS/S2_SR_HARMONIZED/20210806T055641_20210806T060459_T42RVR,COPERNICUS/S2_SR_HARMONIZED/20210821T055639_20210821T060734_T42RVR,COPERNICUS/S2_SR_HARMONIZED/20211005T055721_20211005T060609_T42RVR,27.769104641304118,68.80869044033189,N/A,EPSG:32642
EMSR283_1_32VPP_x349315_y6807865_S2L2A,2018-04-01T10:50:31.026000Z,2018-04-11T10:50:31.026000Z,2018-05-15T10:30:21.024000Z,2018-05-21T10:50:31.024000Z,2017-04-10,2017-04-10,2017-05-23,2017-05-23,COPERNICUS/S2_SR_HARMONIZED/20170410T103021_20170410T103020_T32VPP,COPERNICUS/S2_SR_HARMONIZED/20170410T103021_20170410T103020_T32VPP,COPERNICUS/S2_SR_HARMONIZED/20170523T104031_20170523T104025_T32VPP,COPERNICUS/S2_SR_HARMONIZED/20170523T104031_20170523T104025_T32VPP,61.36452047546803,12.204859091990324,N/A,EPSG:32632
EMSR444_3_34UFU_x673595_y5345735_S2L2A,2020-04-23T09:20:31.024000Z,2020-05-23T09:20:31.024000Z,2020-06-27T09:20:29.024000Z,2020-07-10T09:30:39.024000Z,NaN,2019-05-17,2019-06-26,2019-07-01,NaN,COPERNICUS/S2_SR_HARMONIZED/20190517T093039_20190517T093042_T34UFU,COPERNICUS/S2_SR_HARMONIZED/20190626T093039_20190626T093444_T34UFU,COPERNICUS/S2_SR_HARMONIZED/20190701T093041_20190701T093039_T34UFU,48.22923485558319,23.35476750568974,N/A,EPSG:32634
EMSR471_3_34UCU_x356845_y5399595_S2L2A,2020-09-09T09:50:31.024000Z,2020-09-14T09:50:29.024000Z,2020-10-16T09:40:41.024000Z,2020-10-19T09:50:41.024000Z,2019-08-31,2019-09-12,2019-10-17,2019-10-17,COPERNICUS/S2_SR_HARMONIZED/20190831T095039_20190831T095033_T33UYQ,COPERNICUS/S2_SR_HARMONIZED/20190912T094031_20190912T094221_T34UCU,COPERNICUS/S2_SR_HARMONIZED/20191017T094029_20191017T094032_T33UYQ,COPERNICUS/S2_SR_HARMONIZED/20191017T094029_20191017T094032_T33UYQ,48.721749089627885,19.070901506669244,N/A,EPSG:32634
EMSR326_2_30SUG_x348335_y4111115_S2L2A,2018-09-01T10:56:21.024000Z,2018-09-29T11:08:29.024000Z,2018-10-24T11:11:21.024000Z,2018-10-29T11:11:49.024000Z,2017-08-22,2017-09-19,2017-10-16,2017-10-24,COPERNICUS/S2_SR_HARMONIZED/20170822T105649_20170822T110527_T30SUG,COPERNICUS/S2_SR_HARMONIZED/20170919T110721_20170919T111808_T30SUG,COPERNICUS/S2_SR_HARMONIZED/20171016T110031_20171016T110313_T30SUG,COPERNICUS/S2_SR_HARMONIZED/20171024T111109_20171024T111311_T30SUG,37.122834063395196,-4.692889461914765,N/A,EPSG:32630
EMSR483_2_33SXD_x667835_y4327805_S2L2A,2020-10-11T09:40:39.024000Z,2020-10-31T09:41:39.024000Z,2020-11-25T09:43:31.024000Z,2020-12-15T09:44:11.024000Z,2019-10-02,2019-10-22,2019-12-01,2019-12-16,COPERNICUS/S2_SR_HARMONIZED/20191002T094031_20191002T094033_T33SXD,COPERNICUS/S2_SR_HARMONIZED/20191022T094041_20191022T094344_T33SXD,COPERNICUS/S2_SR_HARMONIZED/20191201T094341_20191201T094344_T33SXD,COPERNICUS/S2_SR_HARMONIZED/20191216T094319_20191216T094315_T33SXD,39.0715020378529,16.95484763564612,N/A,EPSG:32633
EMSR706_1_31UDS_x449045_y5647355_S2L2A,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-31,2022-10-20,2022-11-24,2022-11-26,COPERNICUS/S2_SR_HARMONIZED/20220831T105631_20220831T105849_T31UDS,COPERNICUS/S2_SR_HARMONIZED/20221020T110101_20221020T110057_T31UDS,COPERNICUS/S2_SR_HARMONIZED/20221124T110309_20221124T110304_T31UDS,COPERNICUS/S2_SR_HARMONIZED/20221126T105401_20221126T105640_T31UDS,50.9641815706225,2.2925419414689414,N/A,EPSG:32631
EMSR779_3_33PVN_x481365_y1268825_S2L2A,2024-10-09T09:20:31.024000Z,2024-10-29T09:21:11.024000Z,2024-11-23T09:22:19.024000Z,2024-11-28T09:23:31.024000Z,2023-09-30,2023-10-25,2023-11-19,2023-11-19,COPERNICUS/S2_SR_HARMONIZED/20230930T091709_20230930T092515_T33PVN,COPERNICUS/S2_SR_HARMONIZED/20231025T092041_20231025T093608_T33PVN,COPERNICUS/S2_SR_HARMONIZED/20231119T092159_20231119T093231_T33PVN,COPERNICUS/S2_SR_HARMONIZED/20231119T092159_20231119T093231_T33PVN,11.466353938008371,14.840834193395073,N/A,EPSG:32633
EMSR758_3_35TNL_x561695_y5047265_S2L2A,2024-07-28T09:06:01.024000Z,2024-08-24T08:55:51.024000Z,2024-09-21T09:05:59.024000Z,2024-10-21T09:09:29.024000Z,2023-07-24,2023-08-20,2023-09-12,2023-10-12,COPERNICUS/S2_SR_HARMONIZED/20230724T090601_20230724T091054_T35TNL,COPERNICUS/S2_SR_HARMONIZED/20230820T085601_20230820T085937_T35TNL,COPERNICUS/S2_SR_HARMONIZED/20230912T090601_20230912T091011_T35TNL,COPERNICUS/S2_SR_HARMONIZED/20231012T090911_20231012T091329_T35TNL,45.564599592850335,27.806921171548936,N/A,EPSG:32635
EMSR483_3_33SXD_x677785_y4365325_S2L2A,2020-10-11T09:40:39.024000Z,2020-10-31T09:41:39.024000Z,2020-11-25T09:43:31.024000Z,2020-12-15T09:44:11.024000Z,2019-10-02,2019-10-27,2019-12-01,NaN,COPERNICUS/S2_SR_HARMONIZED/20191002T094031_20191002T094033_T33SXD,COPERNICUS/S2_SR_HARMONIZED/20191027T094029_20191027T094607_T33SXD,COPERNICUS/S2_SR_HARMONIZED/20191201T094341_20191201T094344_T33SXD,NaN,39.40738772868839,17.07975413800719,N/A,EPSG:32633
EMSR279_11_31TCE_x300775_y4493715_S2L2A,2018-03-07T10:50:19.027000Z,2018-03-22T10:50:21.026000Z,2018-04-21T10:50:31.026000Z,2018-05-13T10:40:19.027000Z,2017-02-25,2017-03-17,2017-04-11,2017-05-06,COPERNICUS/S2_SR_HARMONIZED/20170225T105021_20170225T105020_T31TBF,COPERNICUS/S2_SR_HARMONIZED/20170317T105021_20170317T105423_T31TBE,COPERNICUS/S2_SR_HARMONIZED/20170411T105029_20170411T105052_T31TBE,COPERNICUS/S2_SR_HARMONIZED/20170506T105031_20170506T105029_T31TBE,40.5590831205329,0.6619107385008163,N/A,EPSG:32631
EMSR186_5_17RNL_x535465_y3053745_S2L2A,2016-07-20T16:05:12.026000Z,2016-08-22T15:59:02.026000Z,2016-10-08T16:05:12.026000Z,2016-11-10T16:05:02.026000Z,NaN,NaN,NaN,2015-11-13,NaN,NaN,NaN,COPERNICUS/S2_SR_HARMONIZED/20151113T160052_20151113T160054_T17RNL,27.595676583590325,-80.62771361641904,N/A,EPSG:32617
EMSR402_1_49PBR_x307155_y1521305_S2L2A,2019-08-31T03:05:49.024000Z,2019-10-20T03:07:39.024000Z,2019-11-04T03:09:11.024000Z,2019-11-19T03:10:19.024000Z,2018-08-21,NaN,NaN,NaN,COPERNICUS/S2_SR_HARMONIZED/20180821T030541_20180821T031142_T49PCR,NaN,NaN,NaN,13.743203306898286,109.22825443143468,N/A,EPSG:32649
EMSR261_1_32UNC_x546985_y5793635_S2L2A,2017-10-15T10:40:09.027000Z,2017-10-27T10:31:31.026000Z,2017-12-16T10:34:31.026000Z,2017-12-26T10:34:31.026000Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.279487409309624,9.707398946295937,N/A,EPSG:32632
EMSR397_1_31TCG_x325755_y4621945_S2L2A,2019-09-08T10:50:29.024000Z,2019-10-05T10:40:29.024000Z,2019-10-25T10:40:29.024000Z,2019-11-29T10:44:11.024000Z,2018-09-13,2018-10-03,2018-11-02,2018-12-02,COPERNICUS/S2_SR_HARMONIZED/20180913T105019_20180913T105053_T31TCG,COPERNICUS/S2_SR_HARMONIZED/20181003T105019_20181003T105619_T31TCG,COPERNICUS/S2_SR_HARMONIZED/20181102T105209_20181102T105345_T31TCG,COPERNICUS/S2_SR_HARMONIZED/20181202T105419_20181202T105516_T31TCG,41.71902586989453,0.9206104440782021,N/A,EPSG:32631
EMSR482_3_16PDC_x403195_y1731285_S2L2A,2020-09-18T16:08:39.024000Z,2020-11-12T16:15:31.024000Z,2020-11-22T16:16:11.024000Z,2020-12-12T16:16:51.024000Z,2019-09-19,2019-11-13,2019-11-13,2019-12-03,COPERNICUS/S2_SR_HARMONIZED/20190919T160931_20190919T161918_T16PDC,COPERNICUS/S2_SR_HARMONIZED/20191113T161519_20191113T162457_T16PCC,COPERNICUS/S2_SR_HARMONIZED/20191113T161519_20191113T162457_T16PCC,COPERNICUS/S2_SR_HARMONIZED/20191203T161629_20191203T162847_T16PCC,15.646281032003959,-87.89129196708075,N/A,EPSG:32616
EMSR229_5_15RUP_x378665_y3338815_S2L2A,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,2016-06-28,NaN,NaN,NaN,COPERNICUS/S2_SR_HARMONIZED/20160628T165312_20160628T165618_T15RUP,NaN,NaN,NaN,30.163327194101306,-94.24681765831711,N/A,EPSG:32615
EMSR481_3_16PFC_x647265_y1756285_S2L2A,2020-09-28T16:09:49.024000Z,2020-10-10T16:02:11.024000Z,2020-11-07T16:14:59.024000Z,2020-11-09T16:05:11.024000Z,2019-10-06,2019-10-16,2019-10-31,2019-10-31,COPERNICUS/S2_SR_HARMONIZED/20191006T160131_20191006T161005_T16PFC,COPERNICUS/S2_SR_HARMONIZED/20191016T160241_20191016T161055_T16PFC,COPERNICUS/S2_SR_HARMONIZED/20191031T160409_20191031T161617_T16PFC,COPERNICUS/S2_SR_HARMONIZED/20191031T160409_20191031T161617_T16PFC,15.869661808080453,-85.61267827219409,N/A,EPSG:32616
EMSR774_1_15QTV_x252265_y1945775_S2L2A,2024-08-07T16:38:39.024000Z,2024-10-11T16:42:21.024000Z,2024-10-29T16:53:29.024000Z,2024-11-05T16:43:59.024000Z,2023-08-13,2023-10-12,2023-10-27,2023-10-27,COPERNICUS/S2_SR_HARMONIZED/20230813T163839_20230813T165303_T15QTV,COPERNICUS/S2_SR_HARMONIZED/20231012T164139_20231012T165440_T15QTV,COPERNICUS/S2_SR_HARMONIZED/20231027T164401_20231027T164816_T14QRE,COPERNICUS/S2_SR_HARMONIZED/20231027T164401_20231027T164816_T14QRE,17.573420859863983,-95.32206782080374,N/A,EPSG:32615
EMSR450_4_48QWF_x571525_y2069925_S2L2A,2020-06-22T03:25:39.024000Z,2020-07-07T03:25:41.024000Z,2020-08-06T03:25:41.024000Z,2020-09-05T03:25:41.024000Z,2019-06-28,2019-06-28,2019-08-12,NaN,COPERNICUS/S2_SR_HARMONIZED/20190628T032549_20190628T034014_T48QWF,COPERNICUS/S2_SR_HARMONIZED/20190628T032549_20190628T034014_T48QWF,COPERNICUS/S2_SR_HARMONIZED/20190812T032541_20190812T034046_T48QWF,NaN,18.7079140877424,105.69047796296566,N/A,EPSG:32648
EMSR203_3_15SVB_x452905_y4149115_S2L2A,2017-02-16T17:03:51.026000Z,2017-04-24T16:53:11.026000Z,2017-05-07T17:03:11.026000Z,2017-05-14T16:53:21.026000Z,NaN,NaN,2016-05-12,2016-05-12,NaN,NaN,COPERNICUS/S2_SR_HARMONIZED/20160512T170312_20160512T171144_T15SVB,COPERNICUS/S2_SR_HARMONIZED/20160512T170312_20160512T171144_T15SVB,37.47631727686251,-93.51821852140388,N/A,EPSG:32615
EMSR427_4_33VUD_x688715_y6390855_S2L2A,2020-01-03T10:43:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-24T10:30:21.024000Z,2020-02-27T10:40:21.024000Z,2019-01-05,NaN,2019-03-01,2019-03-01,COPERNICUS/S2_SR_HARMONIZED/20190105T103429_20190105T103425_T33VUD,NaN,COPERNICUS/S2_SR_HARMONIZED/20190301T103021_20190301T103017_T32VPJ,COPERNICUS/S2_SR_HARMONIZED/20190301T103021_20190301T103017_T32VPJ,57.60851046273389,12.180288625746085,N/A,EPSG:32633
EMSR479_1_15QVA_x433825_y2008095_S2L2A,2020-09-17T16:38:39.024000Z,2020-10-12T16:42:31.024000Z,2020-11-08T16:35:11.024000Z,2020-11-11T16:45:31.024000Z,2019-09-18,2019-10-18,2019-11-12,2019-11-12,COPERNICUS/S2_SR_HARMONIZED/20190918T164021_20190918T165527_T15QVA,COPERNICUS/S2_SR_HARMONIZED/20191018T164311_20191018T165437_T15QVA,COPERNICUS/S2_SR_HARMONIZED/20191112T164529_20191112T165426_T15QVA,COPERNICUS/S2_SR_HARMONIZED/20191112T164529_20191112T165426_T15QVA,18.149373308973708,-93.6135678561106,N/A,EPSG:32615
EMSR483_2_33SXD_x675515_y4338045_S2L2A,2020-10-11T09:40:39.024000Z,2020-10-31T09:41:39.024000Z,2020-11-25T09:43:31.024000Z,2020-12-15T09:44:11.024000Z,2019-10-02,2019-10-22,2019-12-01,NaN,COPERNICUS/S2_SR_HARMONIZED/20191002T094031_20191002T094033_T33SXD,COPERNICUS/S2_SR_HARMONIZED/20191022T094041_20191022T094344_T33SXD,COPERNICUS/S2_SR_HARMONIZED/20191201T094341_20191201T094344_T33SXD,NaN,39.16219589130924,17.04624053564169,N/A,EPSG:32633
EMSR326_3_30STF_x296645_y4039705_S2L2A,2018-09-21T10:57:31.024000Z,2018-09-24T11:08:01.024000Z,2018-10-24T11:11:21.024000Z,2018-10-29T11:11:49.024000Z,2017-09-19,2017-09-19,2017-10-24,2017-10-24,COPERNICUS/S2_SR_HARMONIZED/20170919T110721_20170919T111808_T30STF,COPERNICUS/S2_SR_HARMONIZED/20170919T110721_20170919T111808_T30STF,COPERNICUS/S2_SR_HARMONIZED/20171024T111109_20171024T111311_T30STF,COPERNICUS/S2_SR_HARMONIZED/20171024T111109_20171024T111311_T30STF,36.469862442292786,-5.255437516582682,N/A,EPSG:32630
EMSR264_4_38LRJ_x805505_y8311035_S2L2A,2017-12-02T07:02:19.027000Z,2017-12-20T07:12:11.026000Z,2018-01-11T07:02:29.027000Z,2018-02-08T07:12:11.026000Z,2016-11-22,NaN,NaN,NaN,COPERNICUS/S2_SR_HARMONIZED/20161122T070232_20161122T070232_T38LQJ,NaN,NaN,NaN,-15.270319882264415,47.85616405955079,N/A,EPSG:32738
EMSR629_2_42RVR_x461955_y3088275_S2L2A,2022-07-12T05:56:51.024000Z,2022-08-11T05:56:51.024000Z,2022-08-31T05:56:51.024000Z,2022-10-05T05:57:09.024000Z,2021-07-07,2021-08-06,2021-08-21,2021-10-05,COPERNICUS/S2_SR_HARMONIZED/20210707T055641_20210707T061006_T42RVR,COPERNICUS/S2_SR_HARMONIZED/20210806T055641_20210806T060459_T42RVR,COPERNICUS/S2_SR_HARMONIZED/20210821T055639_20210821T060734_T42RVR,COPERNICUS/S2_SR_HARMONIZED/20211005T055721_20211005T060609_T42RVR,27.907392949021432,68.62634713622491,N/A,EPSG:32642
EMSR783_1_30VVJ_x446405_y6337565_S2L2A,2024-11-20T11:44:01.024000Z,2024-12-10T11:45:01.024000Z,2025-01-01T11:34:09.024000Z,2025-02-05T11:33:41.025000Z,2023-11-23,2023-12-01,2024-01-07,2024-02-06,COPERNICUS/S2_SR_HARMONIZED/20231123T113401_20231123T113403_T30VVJ,COPERNICUS/S2_SR_HARMONIZED/20231201T114349_20231201T114344_T30VVJ,COPERNICUS/S2_SR_HARMONIZED/20240107T113349_20240107T113352_T30VVJ,COPERNICUS/S2_SR_HARMONIZED/20240206T113319_20240206T113316_T30VVJ,57.16684055633309,-3.8651534223924937,N/A,EPSG:32630
EMSR492_1_30TXP_x641195_y4833665_S2L2A,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,NaN,2019-12-15,2020-01-09,2020-01-09,NaN,COPERNICUS/S2_SR_HARMONIZED/20191215T110441_20191215T110444_T30TXP,COPERNICUS/S2_SR_HARMONIZED/20200109T110329_20200109T110434_T30TXP,COPERNICUS/S2_SR_HARMONIZED/20200109T110329_20200109T110434_T30TXP,43.63086059523948,-1.2339191535886884,N/A,EPSG:32630
EMSR184_4_55HCD_x360985_y6332175_S2L2A,2016-08-14T00:21:12.026000Z,2016-09-23T00:21:02.026000Z,2016-10-03T00:25:52.026000Z,2016-12-12T00:21:02.026000Z,NaN,NaN,NaN,2015-12-18,NaN,NaN,NaN,COPERNICUS/S2_SR_HARMONIZED/20151218T002552_20151218T002554_T55HCD,-33.151920067250124,145.52304740956617,N/A,EPSG:32755
EMSR197_1_39LUC_x374865_y8296275_S2L2A,2016-12-12T07:02:32.026000Z,2017-02-20T07:02:31.026000Z,2017-03-12T07:02:31.026000Z,2017-03-22T07:02:31.026000Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-15.418983082251708,49.84568302427238,N/A,EPSG:32739
