Nome_Serie,Data_1,Data_2,Data_3,Data_4,BBox_1,BBox_2,BBox_3,BBox_4,Lat_Centro,Lon_Centro,EPSG
EMSR501_1_34TCM_x364115_y4638655_S1RTC,2020-11-12T04:55:07.563955Z,2020-12-14T16:32:36.630654Z,2021-02-11T16:41:08.281726Z,2021-02-23T04:46:42.196058Z,"[577090.0, 4508090.0, 860170.0, 4712660.0]","[321990.0, 4580870.0, 607350.0, 4791380.0]","[174860.0, 4441980.0, 463860.0, 4648620.0]","[257090.0, 4554060.0, 543780.0, 4768410.0]",41.876891290775184,19.377768378369716,EPSG:32633
EMSR728_6_32UPU_x631775_y5341725_S1RTC,2024-04-27T05:27:21.391604Z,2024-05-05T17:08:01.578466Z,2024-06-10T17:08:00.563376Z,2024-06-22T17:08:00.159826Z,"[489570.0, 5152880.0, 779720.0, 5358870.0]","[501920.0, 5198060.0, 796510.0, 5415180.0]","[502140.0, 5198060.0, 796780.0, 5415200.0]","[502170.0, 5198080.0, 796810.0, 5415210.0]",48.20332833988063,10.790699410507434,EPSG:32632
EMSR200_2_55KFT_x654175_y7727705_S1RTC,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,"[466530.0, 7595610.0, 764010.0, 7827090.0]","[466500.0, 7595590.0, 764000.0, 7827070.0]","[495590.0, 7670020.0, 788810.0, 7925300.0]","[466480.0, 7595590.0, 763990.0, 7827080.0]",-20.554639337300333,148.49122867581562,EPSG:32755
EMSR264_1_39LTF_x290625_y8532505_S1RTC,2017-11-25T02:17:42.561212Z,2017-12-19T02:17:41.661059Z,2018-01-12T02:17:49.005198Z,2018-02-05T02:17:40.001359Z,"[176820.0, 8469360.0, 466390.0, 8718910.0]","[175230.0, 8469350.0, 466500.0, 8719340.0]","[160490.0, 8414120.0, 454140.0, 8664600.0]","[171590.0, 8469370.0, 466410.0, 8720090.0]",-13.278809553678904,49.0791474223634,EPSG:32739
EMSR472_4_48PZC_x213695_y1760155_S1RTC,2020-08-23T22:44:21.701806Z,2020-09-23T22:36:19.070141Z,2020-10-17T22:36:19.451407Z,2020-10-23T22:35:34.593852Z,"[563000.0, 1666830.0, 841910.0, 1879330.0]","[124060.0, 1585350.0, 410440.0, 1829530.0]","[124080.0, 1585350.0, 410440.0, 1829470.0]","[127460.0, 1603790.0, 414320.0, 1847890.0]",15.892695627212682,108.3381944969429,EPSG:32648
EMSR472_1_48QXD_x688185_y1893975_S1RTC,2020-08-28T22:52:03.749566Z,2020-09-21T22:52:29.571945Z,2020-10-18T11:05:19.895613Z,2020-11-23T11:05:19.265608Z,"[383840.0, 1878860.0, 663410.0, 2093050.0]","[351560.0, 1711380.0, 630730.0, 1926330.0]","[486670.0, 1741610.0, 771370.0, 1958490.0]","[486640.0, 1741610.0, 771370.0, 1958500.0]",17.110991679346444,106.78072876691134,EPSG:32648
EMSR184_4_55HCC_x372815_y6286805_S1RTC,2016-08-03T19:32:02.396534Z,2016-09-08T19:32:03.733594Z,2016-10-04T09:03:14.863150Z,2016-10-22T09:03:54.150257Z,"[285430.0, 6137240.0, 583370.0, 6373000.0]","[285460.0, 6137260.0, 583410.0, 6373030.0]","[172210.0, 6131140.0, 471570.0, 6395750.0]","[177730.0, 6113030.0, 477170.0, 6377730.0]",-33.56247609307956,145.6435326723891,EPSG:32755
EMSR777_5_16QCE_x334535_y1966555_S1RTC,2024-10-05T00:07:30.143595Z,2024-11-10T00:07:30.178008Z,2024-11-22T00:07:29.386850Z,2024-12-04T00:07:28.528988Z,"[104500.0, 1843880.0, 389320.0, 2056980.0]","[104442.61001140675, 2056050.8917404204, 382662.61001140677, 1844160.8917404204]","[104521.6318054633, 2057247.2875109075, 389471.6318054633, 1844177.2875109075]","[104574.99173513109, 2057240.5486763774, 389514.9917351311, 1844170.5486763774]",17.76876263040232,-88.54881148926847,EPSG:32616
EMSR347_6_36LXH_x668415_y8291555_S1RTC,2019-01-25T16:08:25.585999Z,2019-03-02T16:08:11.041337Z,2019-03-14T16:08:14.257407Z,2019-03-20T16:08:55.749185Z,"[542570.0, 8278000.0, 829580.0, 8502340.0]","[563110.0, 8184590.0, 850130.0, 8409170.0]","[558550.0, 8206610.0, 847240.0, 8431570.0]","[561050.0, 8204700.0, 845180.0, 8428650.0]",-15.45901018293918,34.581653256964486,EPSG:32736
EMSR264_9_39KTT_x247365_y7799485_S1RTC,2017-11-08T02:11:40.681835Z,2017-12-26T02:11:39.144580Z,2018-01-07T02:11:38.698231Z,2018-01-12T15:17:35.891738Z,"[192650.0, 7605900.0, 482390.0, 7832620.0]","[192680.0, 7605920.0, 482420.0, 7832640.0]","[192630.0, 7605910.0, 482370.0, 7832630.0]","[69940.0, 7733910.0, 359640.0, 7964790.0]",-19.89621978701593,48.59917431334164,EPSG:32739
EMSR427_10_33VVC_x447815_y6285605_S1RTC,2019-12-31T16:45:13.646047Z,2020-01-23T16:53:00.518909Z,2020-03-07T05:24:22.480660Z,2020-03-23T16:52:59.935692Z,"[340170.0, 6100700.0, 628450.0, 6312580.0]","[197260.0, 6211970.0, 483230.0, 6416420.0]","[266640.0, 6177890.0, 556780.0, 6395350.0]","[197320.0, 6211990.0, 486190.0, 6416830.0]",56.700261820873756,14.168606876975538,EPSG:32633
EMSR267_1_34UEG_x514165_y6125475_S1RTC,2017-12-16T04:51:40.169998Z,2018-01-07T16:20:10.316886Z,2018-02-02T04:51:38.337247Z,2018-02-06T16:19:24.309733Z,"[374370.0, 6025520.0, 663990.0, 6237160.0]","[361770.0, 6040920.0, 653880.0, 6254370.0]","[374330.0, 6025520.0, 663940.0, 6237160.0]","[366190.0, 6029300.0, 651290.0, 6221920.0]",55.26403036290656,21.242967010380816,EPSG:32634
EMSR277_2_35TMF_x466365_y4586275_S1RTC,2018-01-31T04:21:46.894507Z,2018-03-08T04:21:46.561357Z,2018-04-01T04:21:47.146456Z,2018-04-25T04:21:47.914703Z,"[269640.0, 4525020.0, 552955.0, 4738460.0]","[268200.0, 4525010.0, 553060.0, 4738800.0]","[267980.0, 4525020.0, 552810.0, 4738790.0]","[268140.0, 4525010.0, 552980.0, 4738790.0]",41.41590075778513,26.612783123747427,EPSG:32635
EMSR570_1_56JNN_x535585_y6793835_S1RTC,2022-02-11T19:14:32.930622Z,2022-03-26T19:06:23.659240Z,2022-04-07T19:06:23.676587Z,2022-04-19T19:06:24.219682Z,"[262450.0, 6741380.0, 563410.0, 6974750.0]","[460160.0, 6711870.0, 755340.0, 6946980.0]","[460300.0, 6711860.0, 755500.0, 6946990.0]","[460280.0, 6711850.0, 755490.0, 6946980.0]",-28.994542722389536,153.37841834245467,EPSG:32756
EMSR280_4_33VWH_x555875_y6754595_S1RTC,2018-03-18T05:22:59.961432Z,2018-04-11T16:38:13.492824Z,2018-04-23T05:23:01.131139Z,2018-05-17T05:23:02.286998Z,"[355520.0, 6641460.0, 648340.0, 6856450.0]","[353160.0, 6676570.0, 644950.0, 6891920.0]","[355660.0, 6641450.0, 648460.0, 6856420.0]","[355520.0, 6641450.0, 648320.0, 6856430.0]",60.9108792446259,16.053734206794626,EPSG:32633
EMSR498_1_31TCK_x396225_y4978735_S1RTC,2020-12-16T06:00:50.295132Z,2021-01-10T17:48:02.613311Z,2021-02-02T06:00:48.199538Z,2021-02-26T06:00:47.671496Z,"[261030.0, 4818660.0, 551210.0, 5033860.0]","[236640.0, 4864680.0, 521090.0, 5071650.0]","[261140.0, 4818650.0, 551310.0, 5033850.0]","[261040.0, 4818640.0, 551200.0, 5033830.0]",44.94318488463269,1.7007747852665613,EPSG:32631
EMSR229_3_14RNR_x560785_y3053385_S1RTC,2017-06-30T12:32:07.822094Z,2017-08-22T00:34:35.338203Z,2017-08-29T12:31:56.847503Z,2017-09-15T00:34:36.301003Z,"[385370.0, 2834110.0, 670310.0, 3073080.0]","[480890.0, 3027630.0, 764230.0, 3242610.0]","[404930.0, 2942610.0, 685010.0, 3154390.0]","[480750.0, 3027640.0, 762230.0, 3242260.0]",27.59150170312542,-98.3711746194222,EPSG:32614
EMSR706_1_31UDR_x430965_y5581925_S1RTC,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,"[383620.0, 5485950.0, 673310.0, 5696620.0]","[240950.0, 5508820.0, 534700.0, 5725920.0]","[241080.0, 5508830.0, 534840.0, 5725920.0]","[241010.0, 5508830.0, 534770.0, 5725930.0]",50.374008141349634,2.047096088909216,EPSG:32631
EMSR274_15_39KUA_x331095_y8080195_S1RTC,2018-02-12T02:10:47.826689Z,2018-02-24T02:10:47.624613Z,2018-03-20T02:10:58.924754Z,2018-04-13T02:10:48.505573Z,"[270200.0, 7938900.0, 560300.0, 8165280.0]","[270220.0, 7938920.0, 560310.0, 8165300.0]","[252820.0, 7864140.0, 543430.0, 8090770.0]","[270250.0, 7938900.0, 560370.0, 8165290.0]",-17.36913068588917,49.42221341369091,EPSG:32739
EMSR487_2_32TPQ_x656065_y4953565_S1RTC,2020-10-21T05:27:57.396957Z,2020-11-16T17:06:14.229814Z,2020-12-14T05:27:06.371561Z,2021-01-13T05:27:56.922109Z,"[439920.0, 4817220.0, 727730.0, 5025870.0]","[573080.0, 4858740.0, 863730.0, 5077640.0]","[453150.0, 4870790.0, 735150.0, 5078070.0]","[445290.0, 4802390.0, 725640.0, 5009990.0]",44.70671610947264,10.986201756612372,EPSG:32632
EMSR712_6_32UNC_x561195_y5709435_S1RTC,2023-11-11T05:26:08.616591Z,2023-11-28T05:34:20.691824Z,2024-01-03T05:34:18.967777Z,2024-01-27T05:34:18.191638Z,"[148590.0, 5646540.0, 444830.0, 5868030.0]","[423940.0, 5655570.0, 713840.0, 5864580.0]","[424020.0, 5655560.0, 713910.0, 5864580.0]","[423870.0, 5655570.0, 713750.0, 5864590.0]",51.52109956562763,9.900403026443916,EPSG:32633
EMSR472_4_48PZC_x239295_y1721755_S1RTC,2020-08-23T22:44:21.701806Z,2020-09-23T22:36:19.070141Z,2020-10-17T22:36:19.451407Z,2020-10-23T22:35:34.593852Z,"[563000.0, 1666830.0, 841910.0, 1879330.0]","[124060.0, 1585350.0, 410440.0, 1829530.0]","[124080.0, 1585350.0, 410440.0, 1829470.0]","[127460.0, 1603790.0, 414320.0, 1847890.0]",15.548658011767628,108.58120554889553,EPSG:32648
EMSR203_3_15SVB_x483625_y4143995_S1RTC,2017-03-04T00:12:13.228118Z,2017-04-21T00:12:14.921848Z,2017-05-03T00:12:15.533614Z,2017-05-15T00:12:16.157203Z,"[316230.0, 4013640.0, 598760.0, 4223900.0]","[316210.0, 4013660.0, 598710.0, 4223930.0]","[316200.0, 4013660.0, 598700.0, 4223920.0]","[316240.0, 4013690.0, 598730.0, 4223940.0]",37.431180147072396,-93.17067707659028,EPSG:32615
EMSR265_14_31UEQ_x550715_y5420515_S1RTC,2017-12-10T17:40:00.957934Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-21T17:32:23.018319Z,"[313650.0, 5339730.0, 596270.0, 5548690.0]","[354090.0, 5319060.0, 644300.0, 5530880.0]","[313740.0, 5339730.0, 596360.0, 5548690.0]","[465710.0, 5311820.0, 754150.0, 5527470.0]",48.92390985831747,3.7097259798762505,EPSG:32631
EMSR793_1_37LFD_x674835_y8358605_S1RTC,2025-01-19T02:51:36.179224Z,2025-02-24T02:51:34.835252Z,2025-03-20T02:51:35.225157Z,2025-04-01T02:51:35.598614Z,"[536260.0, 8267600.0, 822930.0, 8494270.0]","[536260.0, 8267600.0, 822950.0, 8494280.0]","[536150.0, 8267610.0, 822850.0, 8494290.0]","[536080.0, 8267600.0, 822770.0, 8494280.0]",-14.852618566287132,40.63680817870266,EPSG:32737
EMSR352_1_39RTQ_x828405_y3458915_S1RTC,2019-02-20T02:38:49.908375Z,2019-03-01T14:51:13.824681Z,2019-04-08T02:45:59.917614Z,2019-04-09T02:38:50.417433Z,"[271280.0, 3235360.0, 552140.0, 3449940.0]","[614970.0, 3343370.0, 902330.0, 3561490.0]","[106020.0, 3387120.0, 386950.0, 3604390.0]","[271280.0, 3235350.0, 552120.0, 3449920.0]",31.206418699415288,48.45987012022478,EPSG:32639
EMSR567_9_56JNP_x548125_y6810415_S1RTC,2022-01-13T19:06:24.516879Z,2022-02-06T19:06:23.436146Z,2022-03-02T19:06:22.926294Z,2022-03-26T19:06:23.659240Z,"[460240.0, 6711860.0, 755400.0, 6946970.0]","[460210.0, 6711880.0, 755380.0, 6946990.0]","[460330.0, 6711850.0, 755500.0, 6946960.0]","[460160.0, 6711870.0, 755340.0, 6946980.0]",-28.844472252517477,153.50642742799656,EPSG:32756
EMSR483_2_33SXD_x675515_y4330365_S1RTC,2020-10-13T04:56:39.771635Z,2020-10-31T04:55:57.783727Z,2020-11-24T16:48:49.708533Z,2020-12-12T16:48:08.368604Z,"[525490.0, 4171890.0, 810240.0, 4378950.0]","[525550.0, 4171950.0, 809960.0, 4378950.0]","[550470.0, 4201120.0, 843800.0, 4419250.0]","[547840.0, 4208130.0, 842530.0, 4426200.0]",39.09303438084945,17.044239474487732,EPSG:32633
EMSR186_4_17RNL_x532925_y3030355_S1RTC,2016-08-17T23:19:58.281183Z,2016-09-27T23:28:22.811503Z,2016-10-09T23:28:22.805915Z,2016-11-14T23:28:22.562892Z,"[567640.0, 2843070.0, 849190.0, 3057620.0]","[353060.0, 2904660.0, 634880.0, 3117420.0]","[352970.0, 2904650.0, 634810.0, 3117420.0]","[353040.0, 2904650.0, 634890.0, 3117420.0]",27.384583028532727,-80.65411149219119,EPSG:32617
EMSR347_6_36LXH_x663295_y8255715_S1RTC,2019-01-25T16:08:25.585999Z,2019-03-02T16:08:11.041337Z,2019-03-14T16:08:14.257407Z,2019-03-20T16:08:55.749185Z,"[542570.0, 8278000.0, 829580.0, 8502340.0]","[563110.0, 8184590.0, 850130.0, 8409170.0]","[558550.0, 8206610.0, 847240.0, 8431570.0]","[561050.0, 8204700.0, 845180.0, 8428650.0]",-15.783248285077159,34.536355094241,EPSG:32736
EMSR264_3_38LQJ_x783025_y8371925_S1RTC,2017-11-25T02:18:29.275732Z,2017-12-12T02:26:12.932910Z,2018-01-11T02:25:48.803832Z,2018-01-29T02:26:11.139965Z,"[117380.0, 8206320.0, 385310.0, 8358680.0]","[571530.0, 8352050.0, 868260.0, 8606170.0]","[543880.0, 8239500.0, 835170.0, 8467520.0]","[571540.0, 8352050.0, 868300.0, 8606290.0]",-14.722958669978034,47.64027814962595,EPSG:32739
EMSR200_6_55KEU_x545885_y7828965_S1RTC,2017-02-04T19:36:07.390849Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-29T19:36:35.904818Z,"[508800.0, 7761420.0, 812390.0, 8019340.0]","[466500.0, 7595590.0, 764000.0, 7827070.0]","[495590.0, 7670020.0, 788810.0, 7925300.0]","[466550.0, 7595590.0, 764080.0, 7827070.0]",-19.64545159221306,147.44983571437677,EPSG:32755
EMSR422_1_31TEG_x500665_y4661045_S1RTC,2019-11-29T05:52:21.577380Z,2020-01-05T17:38:07.940354Z,2020-01-28T05:52:33.335352Z,2020-02-22T17:38:06.562199Z,"[392680.0, 4603810.0, 680590.0, 4814300.0]","[464420.0, 4505060.0, 745870.0, 4718810.0]","[373020.0, 4509570.0, 664810.0, 4721700.0]","[464440.0, 4505060.0, 748120.0, 4719230.0]",42.090007506710336,3.023458053123904,EPSG:32631
EMSR472_1_48QXE_x657465_y1934895_S1RTC,2020-09-04T22:43:55.230137Z,2020-09-15T22:51:17.220243Z,2020-10-18T11:05:19.895613Z,2020-10-21T22:51:13.112209Z,"[594240.0, 1834130.0, 877220.0, 2073130.0]","[388370.0, 1900940.0, 672750.0, 2141710.0]","[486670.0, 1741610.0, 771370.0, 1958490.0]","[390800.0, 1914250.0, 681410.0, 2187350.0]",17.483086085734644,106.49505479038764,EPSG:32648
EMSR668_3_32VNM_x565235_y6664625_S1RTC,2023-04-19T16:54:48.162360Z,2023-04-24T05:48:16.469177Z,2023-05-25T05:40:07.829581Z,2023-05-30T05:48:18.388543Z,"[485770.0, 6527300.0, 781110.0, 6750300.0]","[340410.0, 6612770.0, 632960.0, 6828770.0]","[450310.0, 6592540.0, 740240.0, 6801540.0]","[340350.0, 6612770.0, 632870.0, 6828760.0]",60.10179644376883,10.196132543915072,EPSG:32632
EMSR471_5_33UXP_x640595_y5360885_S1RTC,2020-09-09T16:34:17.164624Z,2020-10-02T16:43:16.818848Z,2020-10-14T16:43:17.085508Z,2020-10-20T16:42:34.690203Z,"[213310.0, 5251160.0, 502280.0, 5457580.0]","[499750.0, 5269120.0, 793970.0, 5486940.0]","[499670.0, 5269100.0, 793900.0, 5486920.0]","[500330.0, 5267920.0, 793790.0, 5485610.0]",48.37369982547668,16.91577510799934,EPSG:32634
EMSR273_5_34TCM_x381285_y4646495_S1RTC,2018-01-22T04:46:32.460363Z,2018-02-16T16:32:15.276722Z,2018-03-23T04:46:31.967767Z,2018-04-23T16:32:49.005650Z,"[246730.0, 4498050.0, 530160.0, 4712170.0]","[321960.0, 4580870.0, 607430.0, 4791390.0]","[246800.0, 4498040.0, 530180.0, 4712150.0]","[333890.0, 4517550.0, 622780.0, 4729030.0]",41.95021925720248,19.583063771603477,EPSG:32634
EMSR261_3_32UNC_x594015_y5771365_S1RTC,2017-10-19T05:24:59.416098Z,2017-10-30T05:33:45.954120Z,2017-12-18T05:25:01.423939Z,2018-01-25T17:08:40.274794Z,"[136560.0, 5592100.0, 431000.0, 5813420.0]","[424150.0, 5655680.0, 713210.0, 5864550.0]","[136620.0, 5570650.0, 426180.0, 5791050.0]","[403580.0, 5696470.0, 691970.0, 5910270.0]",52.073183557235836,10.390345888344987,EPSG:32633
EMSR324_1_31TDH_x454475_y4791085_S1RTC,2018-09-04T06:00:07.049757Z,2018-09-22T06:01:03.521508Z,2018-10-16T06:01:04.031944Z,2018-10-23T05:52:55.217895Z,"[246530.0, 4744690.0, 539210.0, 4960690.0]","[228370.0, 4652010.0, 520820.0, 4868130.0]","[228440.0, 4652030.0, 520930.0, 4868160.0]","[391670.0, 4620660.0, 681530.0, 4831280.0]",43.25979927805236,2.454808748054255,EPSG:32631
EMSR352_8_39RTQ_x280205_y3463655_S1RTC,2019-02-19T02:45:58.211194Z,2019-03-01T14:51:13.824681Z,2019-04-12T14:50:36.262268Z,2019-05-14T02:46:00.103202Z,"[109560.0, 3403790.0, 386770.0, 3604370.0]","[614970.0, 3343370.0, 902330.0, 3561490.0]","[611700.0, 3367630.0, 894250.0, 3584750.0]","[109700.0, 3403880.0, 386860.0, 3604370.0]",31.27524731493967,48.70468404842487,EPSG:32639
EMSR184_4_55HDD_x410665_y6308725_S1RTC,2016-08-03T19:32:02.396534Z,2016-09-08T19:32:03.733594Z,2016-10-04T09:03:14.863150Z,2016-12-01T19:31:55.554061Z,"[285430.0, 6137240.0, 583370.0, 6373000.0]","[285460.0, 6137260.0, 583410.0, 6373030.0]","[172210.0, 6131140.0, 471570.0, 6395750.0]","[298660.0, 6191810.0, 598160.0, 6428090.0]",-33.36858814572834,146.05339477868736,EPSG:32755
EMSR280_3_33VWH_x541605_y6702915_S1RTC,2018-03-18T05:22:59.961432Z,2018-04-11T05:23:00.638514Z,2018-05-17T05:23:02.286998Z,2018-06-04T05:22:33.486983Z,"[355520.0, 6641460.0, 648340.0, 6856450.0]","[355540.0, 6641460.0, 648330.0, 6856430.0]","[355520.0, 6641450.0, 648320.0, 6856430.0]","[341410.0, 6547640.0, 634630.0, 6789270.0]",60.448724285699925,15.779356681911686,EPSG:32633
EMSR342_7_54KWE_x503265_y7969055_S1RTC,2018-12-28T20:08:51.164569Z,2019-01-09T20:08:50.488605Z,2019-02-15T09:07:38.131835Z,2019-03-10T20:08:49.488321Z,"[327120.0, 7945520.0, 618660.0, 8172850.0]","[327230.0, 7945520.0, 618780.0, 8172840.0]","[314700.0, 7816630.0, 607560.0, 8070270.0]","[327110.0, 7945530.0, 618660.0, 8172860.0]",-18.379921984504644,141.04297874394078,EPSG:32754
EMSR279_6_30TYM_x736665_y4598615_S1RTC,2018-02-24T17:55:03.139490Z,2018-03-25T06:08:41.586747Z,2018-04-18T06:08:42.286091Z,2018-05-12T06:08:43.530967Z,"[123460.0, 4514230.0, 406430.0, 4718400.0]","[536780.0, 4554160.0, 821390.0, 4760690.0]","[536730.0, 4554150.0, 821280.0, 4760670.0]","[536680.0, 4554150.0, 821220.0, 4760670.0]",41.492369601272834,-0.1496283295634683,EPSG:32631
EMSR251_2_32VMK_x468225_y6499735_S1RTC,2017-09-10T05:48:12.681790Z,2017-10-10T05:47:48.015410Z,2017-10-22T05:47:48.177907Z,2017-10-29T05:39:38.230435Z,"[307850.0, 6446680.0, 601000.0, 6663680.0]","[285270.0, 6336380.0, 581470.0, 6554570.0]","[285190.0, 6336400.0, 581400.0, 6554580.0]","[403830.0, 6314690.0, 696500.0, 6526040.0]",58.62539407937765,8.474814565388128,EPSG:32632
EMSR472_1_48QXE_x670265_y1937455_S1RTC,2020-09-04T22:43:55.230137Z,2020-09-15T22:51:17.220243Z,2020-10-18T11:05:19.895613Z,2020-10-21T22:51:13.112209Z,"[594240.0, 1834130.0, 877220.0, 2073130.0]","[388370.0, 1900940.0, 672750.0, 2141710.0]","[486670.0, 1741610.0, 771370.0, 1958490.0]","[390800.0, 1914250.0, 681410.0, 2187350.0]",17.505273530182336,106.61577921029875,EPSG:32648
EMSR280_3_33VWH_x523685_y6702915_S1RTC,2018-03-18T05:22:59.961432Z,2018-04-11T05:23:00.638514Z,2018-05-17T05:23:02.286998Z,2018-06-04T05:22:33.486983Z,"[355520.0, 6641460.0, 648340.0, 6856450.0]","[355540.0, 6641460.0, 648330.0, 6856430.0]","[355520.0, 6641450.0, 648320.0, 6856430.0]","[341410.0, 6547640.0, 634630.0, 6789270.0]",60.450230346257,15.4536716354566,EPSG:32633
EMSR267_1_34UEG_x537205_y6117795_S1RTC,2017-12-16T04:51:40.169998Z,2018-01-07T16:20:10.316886Z,2018-02-02T04:51:38.337247Z,2018-02-06T16:19:24.309733Z,"[374370.0, 6025520.0, 663990.0, 6237160.0]","[361770.0, 6040920.0, 653880.0, 6254370.0]","[374330.0, 6025520.0, 663940.0, 6237160.0]","[366190.0, 6029300.0, 651290.0, 6221920.0]",55.19376132354519,21.604466059909154,EPSG:32634
EMSR421_2_31TCH_x394945_y4765865_S1RTC,2019-11-28T06:00:54.474436Z,2020-01-03T06:01:08.239396Z,2020-01-22T17:46:41.605521Z,2020-02-20T06:01:06.848270Z,"[252380.0, 4753710.0, 539110.0, 4968550.0]","[228510.0, 4652080.0, 521040.0, 4868210.0]","[270620.0, 4645080.0, 556350.0, 4853640.0]","[228400.0, 4652060.0, 520910.0, 4868200.0]",43.02690695794605,1.726207689004913,EPSG:32631
EMSR261_3_32UPC_x631585_y5781815_S1RTC,2017-10-15T17:08:00.031989Z,2017-11-03T16:59:42.212935Z,2017-12-18T05:25:01.423939Z,2018-01-10T05:33:43.593938Z,"[407050.0, 5689890.0, 695630.0, 5903730.0]","[548070.0, 5661930.0, 845260.0, 5883530.0]","[136620.0, 5570650.0, 426180.0, 5791050.0]","[424200.0, 5655700.0, 713280.0, 5864580.0]",52.15934528901013,10.942304011884213,EPSG:32632
EMSR777_5_16QCE_x321735_y1961435_S1RTC,2024-10-05T00:07:30.143595Z,2024-11-10T00:07:30.178008Z,2024-11-22T00:07:29.386850Z,2024-12-04T00:07:28.528988Z,"[104500.0, 1843880.0, 389320.0, 2056980.0]","[104442.61001140675, 2056050.8917404204, 382662.61001140677, 1844160.8917404204]","[104521.6318054633, 2057247.2875109075, 389471.6318054633, 1844177.2875109075]","[104574.99173513109, 2057240.5486763774, 389514.9917351311, 1844170.5486763774]",17.721511853142594,-88.6690894800766,EPSG:32616
EMSR312_5_51QUV_x361245_y1936475_S1RTC,2018-08-01T10:06:46.869488Z,2018-08-23T21:46:10.873938Z,2018-09-16T21:46:11.977718Z,2018-10-10T21:46:12.521013Z,"[103300.0, 1747100.0, 381920.0, 1959390.0]","[203400.0, 1811690.0, 487090.0, 2028580.0]","[203370.0, 1811690.0, 487060.0, 2028580.0]","[203390.0, 1811680.0, 487080.0, 2028570.0]",17.49876973086384,121.70503610883122,EPSG:32651
EMSR502_5_29UNT_x531105_y5740575_S1RTC,2021-01-03T06:47:59.280245Z,2021-02-02T06:47:27.441830Z,2021-02-26T06:47:26.954816Z,2021-03-25T18:22:20.731245Z,"[398730.0, 5701110.0, 687520.0, 5911320.0]","[385430.0, 5626090.0, 675810.0, 5837020.0]","[385300.0, 5626090.0, 675660.0, 5837010.0]","[372550.0, 5701300.0, 655330.0, 5912760.0]",51.80361168922348,-8.53038685264124,EPSG:32629
EMSR422_7_31TCF_x305415_y4520075_S1RTC,2019-11-23T17:46:19.019825Z,2020-01-09T17:54:52.148053Z,2020-01-27T06:01:42.510045Z,2020-02-08T06:01:42.532553Z,"[299020.0, 4477400.0, 584240.0, 4687160.0]","[149190.0, 4345860.0, 430760.0, 4551130.0]","[185130.0, 4418210.0, 475130.0, 4634910.0]","[184860.0, 4416040.0, 474630.0, 4632760.0]",40.797459829481646,0.7085595970653523,EPSG:32631
EMSR265_15_31UEQ_x580585_y5428535_S1RTC,2017-12-08T05:59:16.194157Z,2018-01-13T05:59:14.975129Z,2018-01-26T05:50:15.354690Z,2018-02-21T17:32:23.018319Z,"[354170.0, 5319050.0, 644390.0, 5530870.0]","[354090.0, 5319060.0, 644300.0, 5530880.0]","[509310.0, 5347380.0, 797770.0, 5553090.0]","[465710.0, 5311820.0, 754150.0, 5527470.0]",48.992811927339716,4.1190335527097055,EPSG:32631
EMSR314_2_32NKP_x251455_y861095_S1RTC,2018-07-30T17:45:52.854435Z,2018-09-04T17:45:55.008614Z,2018-09-22T17:45:15.760925Z,2018-10-22T17:45:55.916813Z,"[154490.0, 783210.0, 435170.0, 999630.0]","[154330.0, 783220.0, 435010.0, 999640.0]","[151450.0, 798190.0, 431550.0, 1014400.0]","[154480.0, 783230.0, 435150.0, 999640.0]",7.77266219465802,6.757934050056089,EPSG:32632
EMSR199_13_17MQM_x731845_y9106095_S1RTC,2017-02-03T23:42:31.757071Z,2017-03-11T23:42:31.664344Z,2017-03-24T23:35:08.965190Z,2017-04-16T23:42:32.862354Z,"[472970.0, 8970210.0, 763360.0, 9219680.0]","[472810.0, 8970100.0, 763240.0, 9219640.0]","[700570.0, 9068940.0, 971110.0, 9237260.0]","[472850.0, 8970180.0, 763270.0, 9219660.0]",-8.092952662187509,-78.88454071247726,EPSG:32717
EMSR464_4_48QYD_x775675_y1818825_S1RTC,2020-07-21T10:56:50.744434Z,2020-08-23T22:44:21.701806Z,2020-09-16T22:44:22.658804Z,2020-10-22T22:44:23.237850Z,"[82070.0, 1665180.0, 361970.0, 1877580.0]","[563000.0, 1666830.0, 841910.0, 1879330.0]","[563050.0, 1666810.0, 841980.0, 1879310.0]","[563050.0, 1666830.0, 841960.0, 1879330.0]",16.42345971550995,107.593306389685,EPSG:32649
EMSR279_2_30TWN_x578425_y4757575_S1RTC,2018-02-16T06:17:15.759934Z,2018-03-31T18:02:58.228436Z,2018-04-17T06:17:16.634529Z,2018-05-06T18:02:59.656574Z,"[389710.0, 4692220.0, 680510.0, 4902780.0]","[420420.0, 4658070.0, 710120.0, 4871240.0]","[389750.0, 4692160.0, 680510.0, 4902720.0]","[420430.0, 4658080.0, 710190.0, 4871260.0]",42.955173315167215,-2.0228995632840934,EPSG:32630
