Nome_Serie,Data_1_org_SAR,Data_2_org_SAR,Data_3_org_SAR,Data_4_org_SAR,Data_1_SAR,Data_2_SAR,Data_3_SAR,Data_4_SAR,Lat_Centro_SAR,Lon_Centro_SAR,EPSG_SAR,Data_1_org_OPT,Data_2_org_OPT,Data_3_org_OPT,Data_4_org_OPT,Data_1_OPT,Data_2_OPT,Data_3_OPT,Data_4_OPT,Lat_Centro_OPT,Lon_Centro_OPT,MGRS_Tile_OPT,EPSG_OPT
EMSR774_2_15QTA_x278685_y1998785,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,2023-01-11,2023-02-08,2023-03-12,2023-04-05,18.05501715947511,-95.07881757866932,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2023-01-10,2023-02-14,2023-03-11,2023-04-05,18.05501715947511,-95.07881757866932,15QTA,EPSG:32615
EMSR774_1_15QTV_x257385_y1981615,2024-08-30T12:18:46.124867Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2021-12-08,2022-01-08,2022-02-06,2022-03-05,17.89767779431091,-95.27794641688816,EPSG:32614,2024-08-07T16:38:39.024000Z,2024-10-11T16:42:21.024000Z,2024-10-29T16:53:29.024000Z,2024-11-05T16:43:59.024000Z,2021-12-06,2022-01-15,2022-02-24,2022-03-06,17.89767779431091,-95.27794641688816,15QTV,EPSG:32615
EMSR774_1_15QTV_x257385_y1984175,2024-08-30T12:18:46.124867Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2022-02-06,2022-03-05,2022-04-07,2022-05-08,17.920798539366334,-95.27824185843792,EPSG:32614,2024-08-07T16:38:39.024000Z,2024-10-11T16:42:21.024000Z,2024-10-29T16:53:29.024000Z,2024-11-05T16:43:59.024000Z,2022-02-24,2022-03-06,2022-04-05,2022-05-20,17.920798539366334,-95.27824185843792,15QTV,EPSG:32615
EMSR774_2_15QTA_x276125_y2003905,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,2020-10-05,2020-11-10,2020-12-08,2021-01-09,18.101001625799523,-95.10354221092054,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2020-10-22,2020-11-21,2020-12-11,2021-01-10,18.101001625799523,-95.10354221092054,15QTA,EPSG:32615
EMSR774_2_15QTA_x281245_y2024385,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,2023-02-08,2023-03-12,2023-04-05,2023-05-11,18.28651109597612,-95.05735175454411,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2023-02-09,2023-03-11,2023-04-05,2023-05-10,18.28651109597612,-95.05735175454411,15QTA,EPSG:32615
EMSR774_1_15QTV_x259945_y1984175,2024-08-30T12:18:46.124867Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2020-05-06,2020-06-07,2020-07-05,2020-08-06,17.9210800779381,-95.25408933138316,EPSG:32614,2024-08-07T16:38:39.024000Z,2024-10-11T16:42:21.024000Z,2024-10-29T16:53:29.024000Z,2024-11-05T16:43:59.024000Z,2020-05-15,2020-06-09,2020-07-24,2020-08-18,17.9210800779381,-95.25408933138316,15QTV,EPSG:32615
EMSR774_2_15QTA_x286365_y2014145,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,2023-01-11,2023-02-08,2023-03-12,2023-04-05,18.194530051426312,-95.0078763859745,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2023-01-10,2023-02-14,2023-03-11,2023-04-05,18.194530051426312,-95.0078763859745,15QTA,EPSG:32615
EMSR774_2_15QTA_x286365_y2001345,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,2022-11-12,2022-12-06,2023-01-11,2023-02-08,18.07890847545381,-95.00655707638268,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2022-11-11,2022-12-11,2023-01-05,2023-02-14,18.07890847545381,-95.00655707638268,15QTA,EPSG:32615
EMSR774_2_15QTA_x278685_y2021825,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,2021-05-09,2021-06-06,2021-07-08,2021-08-05,18.263126020747304,-95.081281714454,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2021-05-10,2021-06-24,2021-07-09,2021-08-13,18.263126020747304,-95.081281714454,15QTA,EPSG:32615
EMSR774_1_15QTV_x259945_y1994415,2024-08-30T12:18:46.124867Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2020-04-05,2020-05-06,2020-06-07,2020-07-05,18.01356401074423,-95.25526300708796,EPSG:32614,2024-08-07T16:38:39.024000Z,2024-10-11T16:42:21.024000Z,2024-10-29T16:53:29.024000Z,2024-11-05T16:43:59.024000Z,2020-04-10,2020-05-15,2020-06-09,2020-07-24,18.01356401074423,-95.25526300708796,15QTV,EPSG:32615
EMSR774_2_15QTA_x286365_y2065345,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,2022-12-10,2023-01-15,2023-02-08,2023-03-16,18.6570014317832,-95.01325269242282,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2022-12-16,2023-01-10,2023-02-14,2023-03-06,18.6570014317832,-95.01325269242282,15QTA,EPSG:32615
EMSR774_2_15QTA_x288925_y2003905,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,2022-11-12,2022-12-06,2023-01-11,2023-02-08,18.102283157704363,-94.9826386372224,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2022-11-11,2022-12-11,2023-01-05,2023-02-14,18.102283157704363,-94.9826386372224,15QTA,EPSG:32615
EMSR774_2_15QTA_x286365_y2003905,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,2020-06-07,2020-07-05,2020-08-06,2020-09-11,18.10203290896932,-95.00682014963029,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2020-06-09,2020-07-24,2020-08-18,2020-09-22,18.10203290896932,-95.00682014963029,15QTA,EPSG:32615
EMSR774_2_15QTA_x288925_y2032065,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,2022-11-12,2022-12-06,2023-01-11,2023-02-08,18.35665176982113,-94.98552337935872,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2022-11-11,2022-12-11,2023-01-10,2023-02-14,18.35665176982113,-94.98552337935872,15QTA,EPSG:32615
EMSR774_1_15QTV_x257385_y1991855,2024-08-30T12:18:46.124867Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2019-05-05,2019-06-05,2019-07-07,2019-08-09,17.990160416577876,-95.27913085796128,EPSG:32614,2024-08-07T16:38:39.024000Z,2024-10-11T16:42:21.024000Z,2024-10-29T16:53:29.024000Z,2024-11-05T16:43:59.024000Z,2019-05-11,2019-06-10,2019-07-15,2019-08-14,17.990160416577876,-95.27913085796128,15QTV,EPSG:32615
EMSR774_2_15QTA_x288925_y2039745,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,2022-12-06,2023-01-11,2023-02-08,2023-03-12,18.426023776857967,-94.98631834541212,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2022-12-16,2023-01-20,2023-02-14,2023-03-16,18.426023776857967,-94.98631834541212,15QTA,EPSG:32615
EMSR774_2_15QTA_x288925_y2057665,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,2023-10-06,2023-11-07,2023-12-05,2024-01-06,18.58788969231789,-94.98818702230948,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2023-10-12,2023-11-11,2023-12-16,2024-01-05,18.58788969231789,-94.98818702230948,15QTA,EPSG:32615
EMSR774_2_15QTA_x291485_y1998785,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,2023-01-11,2023-02-08,2023-03-12,2023-04-05,18.056280094973072,-94.9579436332285,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2023-01-20,2023-02-14,2023-03-11,2023-04-05,18.056280094973072,-94.9579436332285,15QTA,EPSG:32615
EMSR774_2_15QTA_x288925_y2062785,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,2023-10-06,2023-11-07,2023-12-05,2024-01-06,18.634136554104124,-94.9887244760542,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2023-10-12,2023-11-11,2023-12-16,2024-01-05,18.634136554104124,-94.9887244760542,15QTA,EPSG:32615
EMSR774_2_15QTA_x291485_y2021825,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,2023-06-08,2023-07-10,2023-08-07,2023-09-12,18.26440450538302,-94.9602647209997,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2023-06-14,2023-07-14,2023-08-08,2023-09-07,18.26440450538302,-94.9602647209997,15QTA,EPSG:32615
EMSR774_2_15QTA_x291485_y2019265,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,2023-02-08,2023-03-12,2023-04-05,2023-05-11,18.24127980755744,-94.96000528045126,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2023-02-14,2023-03-11,2023-04-05,2023-05-05,18.24127980755744,-94.96000528045126,15QTA,EPSG:32615
EMSR774_2_15QTA_x291485_y2047425,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,2023-01-11,2023-02-08,2023-03-12,2023-04-05,18.49564820636927,-94.96288041005904,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2023-01-15,2023-02-14,2023-03-16,2023-04-05,18.49564820636927,-94.96288041005904,15QTA,EPSG:32615
EMSR774_2_15QTA_x294045_y2011585,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,2023-03-12,2023-04-05,2023-05-11,2023-06-08,18.172150547601166,-94.93503746321804,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2023-03-11,2023-04-05,2023-05-10,2023-06-14,18.172150547601166,-94.93503746321804,15QTA,EPSG:32615
EMSR774_2_15QTA_x294045_y2037185,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,2023-03-12,2023-04-05,2023-05-11,2023-06-08,18.403399968141585,-94.93760561613296,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2023-03-16,2023-04-05,2023-05-10,2023-06-14,18.403399968141585,-94.93760561613296,15QTA,EPSG:32615
EMSR774_2_15QTA_x296605_y2021825,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,2023-06-08,2023-07-10,2023-08-07,2023-09-12,18.26489449196077,-94.91185518647184,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2023-06-14,2023-07-14,2023-08-08,2023-09-07,18.26489449196077,-94.91185518647184,15QTA,EPSG:32615
EMSR774_2_15QTA_x296605_y2024385,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,2023-03-12,2023-04-05,2023-05-11,2023-06-08,18.288019793392063,-94.91210860640436,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2023-03-11,2023-04-05,2023-05-05,2023-06-14,18.288019793392063,-94.91210860640436,15QTA,EPSG:32615
EMSR774_2_15QTA_x294045_y2065345,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,2022-12-06,2023-01-06,2023-02-08,2023-03-07,18.6577674329226,-94.94047481999442,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2022-12-16,2023-01-20,2023-02-14,2023-03-06,18.6577674329226,-94.94047481999442,15QTA,EPSG:32615
EMSR774_2_15QTA_x294045_y2060225,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,2023-02-08,2023-03-12,2023-04-05,2023-05-11,18.61151934421645,-94.93994968611624,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2023-02-14,2023-03-06,2023-04-05,2023-05-05,18.61151934421645,-94.93994968611624,15QTA,EPSG:32615
EMSR774_2_15QTA_x283805_y2042305,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,2019-05-08,2019-06-05,2019-07-07,2019-08-12,18.448633815616084,-95.03504283245898,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2019-05-11,2019-06-20,2019-07-15,2019-08-24,18.448633815616084,-95.03504283245898,15QTA,EPSG:32615
EMSR774_2_15QTA_x294045_y2062785,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,2022-11-12,2022-12-06,2023-01-11,2023-02-08,18.63464341874893,-94.94021206040944,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2022-11-06,2022-12-16,2023-01-20,2023-02-14,18.63464341874893,-94.94021206040944,15QTA,EPSG:32615
EMSR774_2_15QTA_x296605_y2060225,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,2023-01-06,2023-02-08,2023-03-07,2023-04-05,18.61176775853033,-94.91569617326886,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2023-01-15,2023-02-14,2023-03-06,2023-04-05,18.61176775853033,-94.91569617326886,15QTA,EPSG:32615
EMSR774_2_15QTA_x296605_y2029505,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,2022-11-12,2022-12-06,2023-01-11,2023-02-08,18.334270218335035,-94.91261657741587,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2022-11-11,2022-12-06,2023-01-05,2023-02-14,18.334270218335035,-94.91261657741587,15QTA,EPSG:32615
EMSR774_2_15QTV_x265335_y1952795,2024-08-28T00:24:10.297562Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2023-01-11,2023-02-08,2023-03-12,2023-04-05,17.638234656879188,-95.19976268717116,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-09-26T16:39:49.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2023-01-15,2023-02-14,2023-03-16,2023-04-05,17.638234656879188,-95.19976268717116,15QTV,EPSG:32615
EMSR774_2_15QTA_x294045_y2047425,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,2022-04-10,2022-05-08,2022-06-09,2022-07-07,18.49589806847528,-94.93864358563827,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2022-04-05,2022-05-20,2022-06-24,2022-07-19,18.49589806847528,-94.93864358563827,15QTA,EPSG:32615
EMSR774_2_15QTV_x267895_y1932315,2024-08-28T00:24:10.297562Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2023-03-12,2023-04-05,2023-05-11,2023-06-08,17.453516455473377,-95.17343940726498,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-09-26T16:39:49.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2023-03-16,2023-04-05,2023-05-10,2023-06-14,17.453516455473377,-95.17343940726498,15QTV,EPSG:32615
EMSR774_2_15QTV_x262775_y1934875,2024-08-28T00:24:10.297562Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2021-06-06,2021-07-08,2021-08-05,2021-09-06,17.476106884764995,-95.22190242614734,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-09-26T16:39:49.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2021-06-19,2021-07-09,2021-08-18,2021-09-07,17.476106884764995,-95.22190242614734,15QTV,EPSG:32615
EMSR774_2_15QTV_x265335_y1960475,2024-08-28T00:24:10.297562Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2021-10-12,2021-11-09,2021-12-11,2022-01-08,17.707602271552396,-95.20060667147834,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-09-26T16:39:49.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2021-10-12,2021-11-11,2021-12-06,2022-01-20,17.707602271552396,-95.20060667147834,15QTV,EPSG:32615
EMSR774_2_15QTA_x294045_y2001345,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,2019-05-08,2019-06-05,2019-07-07,2019-08-12,18.07964912263119,-94.93402087109142,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2019-05-11,2019-06-05,2019-07-15,2019-08-14,18.07964912263119,-94.93402087109142,15QTA,EPSG:32615
EMSR774_2_15QTV_x270455_y1968155,2024-08-28T00:24:10.297562Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2022-12-06,2023-01-11,2023-02-08,2023-03-12,17.777506180730988,-95.15318530089294,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-09-26T16:39:49.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2022-12-11,2023-01-15,2023-02-14,2023-03-11,17.777506180730988,-95.15318530089294,15QTV,EPSG:32615
EMSR774_2_15QTA_x296605_y2037185,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,2021-04-07,2021-05-09,2021-06-06,2021-07-08,18.4036454099596,-94.91338136527392,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2021-04-10,2021-05-15,2021-06-24,2021-07-09,18.4036454099596,-94.91338136527392,15QTA,EPSG:32615
EMSR774_2_15QTV_x270455_y1960475,2024-08-28T00:24:10.297562Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2020-06-07,2020-07-05,2020-08-06,2020-09-11,17.708136864634803,-95.15235601343662,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-09-26T16:39:49.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2020-06-09,2020-07-24,2020-08-18,2020-09-22,17.708136864634803,-95.15235601343662,15QTV,EPSG:32615
EMSR774_2_15QTV_x270455_y1980955,2024-08-28T00:24:10.297562Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2022-11-12,2022-12-06,2023-01-11,2023-02-08,17.893120532588004,-95.15457584989996,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-09-26T16:39:49.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2022-11-06,2022-12-06,2023-01-15,2023-02-14,17.893120532588004,-95.15457584989996,15QTV,EPSG:32615
EMSR774_2_15QTV_x267895_y1975835,2024-08-28T00:24:10.297562Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2021-10-12,2021-11-09,2021-12-11,2022-01-08,17.846606932690268,-95.17816250675357,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-09-26T16:39:49.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2021-10-12,2021-11-11,2021-12-06,2022-01-15,17.846606932690268,-95.17816250675357,15QTV,EPSG:32615
EMSR774_2_15QTV_x275575_y1922075,2024-08-28T00:24:10.297562Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2022-12-06,2023-01-11,2023-02-08,2023-03-12,17.361794308723827,-95.10010522979267,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-09-26T16:39:49.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2022-12-06,2023-01-15,2023-02-14,2023-03-21,17.361794308723827,-95.10010522979267,15QTV,EPSG:32615
EMSR774_2_15QTV_x273015_y1988635,2024-08-28T00:24:10.297562Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2022-12-06,2023-01-11,2023-02-08,2023-03-12,17.962755319382552,-95.13125504462236,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-09-26T16:39:49.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2022-12-06,2023-01-10,2023-02-14,2023-03-11,17.962755319382552,-95.13125504462236,15QTV,EPSG:32615
EMSR774_2_15QTV_x270455_y1957915,2024-08-28T00:24:10.297562Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2019-06-05,2019-07-07,2019-08-12,2019-09-05,17.685013642182053,-95.15208042310702,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-09-26T16:39:49.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2019-06-05,2019-07-20,2019-08-14,2019-09-18,17.685013642182053,-95.15208042310702,15QTV,EPSG:32615
EMSR774_2_15QTV_x273015_y1968155,2024-08-28T00:24:10.297562Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2023-02-08,2023-03-12,2023-04-05,2023-05-11,17.777770136979594,-95.12905006231333,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-09-26T16:39:49.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2023-02-14,2023-03-11,2023-04-05,2023-05-10,17.777770136979594,-95.12905006231333,15QTV,EPSG:32615
EMSR774_2_15QTV_x273015_y1932315,2024-08-28T00:24:10.297562Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2020-02-08,2020-03-07,2020-04-08,2020-05-06,17.454037062501477,-95.12525522365874,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-09-26T16:39:49.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2020-02-05,2020-03-11,2020-04-05,2020-05-10,17.454037062501477,-95.12525522365874,15QTV,EPSG:32615
EMSR774_2_15QTV_x275575_y1924635,2024-08-28T00:24:10.297562Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,2021-10-12,2021-11-09,2021-12-11,2022-01-08,17.38491906686131,-95.10036894028676,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-09-26T16:39:49.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,2021-10-12,2021-11-11,2021-12-11,2022-01-20,17.38491906686131,-95.10036894028676,15QTV,EPSG:32615
